Date,AAPL,AMZN,GOOGL,META,MSFT
2023-10-12,178.61668395996094,132.3300018310547,137.83082580566406,321.6359558105469,324.89251708984375
2023-10-13,176.77822875976562,129.7899932861328,136.2340087890625,312.23968505859375,321.5274353027344
2023-10-16,176.64974975585938,132.5500030517578,137.95974731445312,318.6494140625,326.3445129394531
2023-10-17,175.09791564941406,131.47000122070312,138.57467651367188,321.47723388671875,325.7754821777344
2023-10-18,173.80308532714844,128.1300048828125,136.82911682128906,314.5019836425781,323.8623962402344
2023-10-19,173.42750549316406,128.39999389648438,136.62083435058594,310.37432861328125,325.04949951171875
2023-10-20,170.8773956298828,125.16999816894531,134.48846435546875,306.2467041015625,320.48748779296875
2023-10-23,170.99598693847656,126.55999755859375,135.38107299804688,311.56500244140625,323.08734130859375
2023-10-24,171.43092346191406,128.55999755859375,137.67214965820312,310.1163330078125,324.2744445800781
2023-10-25,169.1179962158203,121.38999938964844,124.58033752441406,297.1977844238281,334.2225341796875
2023-10-26,164.95677185058594,119.56999969482422,121.27764129638672,286.1047668457031,321.68438720703125
2023-10-27,166.27137756347656,127.73999786376953,121.16854095458984,294.4195556640625,323.56805419921875
2023-10-30,168.31736755371094,132.7100067138672,123.43977355957031,300.3033447265625,330.9261169433594
2023-10-31,168.7918243408203,133.08999633789062,123.0628890991211,298.9241943359375,331.7109375
2023-11-01,171.9547576904297,137.0,125.4134521484375,309.42181396484375,339.5203857421875
2023-11-02,175.5130615234375,138.07000732421875,126.44493103027344,308.4494323730469,341.72772216796875
2023-11-03,174.60369873046875,138.60000610351562,128.041748046875,312.1504211425781,346.12298583984375
2023-11-06,177.15383911132812,139.74000549316406,129.18231201171875,313.341064453125,349.7823486328125
2023-11-07,179.71383666992188,142.7100067138672,129.8964080810547,316.3375549316406,353.7066650390625
2023-11-08,180.7714385986328,142.0800018310547,130.75929260253906,317.2900390625,356.32611083984375
2023-11-09,180.29698181152344,140.60000610351562,129.1724090576172,318.0540771484375,353.8636779785156
2023-11-10,184.48350524902344,143.55999755859375,131.50311279296875,326.2100524902344,362.6736755371094
2023-11-13,182.8999481201172,142.58999633789062,131.00723266601562,326.62677001953125,359.7402648925781
2023-11-14,185.51280212402344,145.8000030517578,132.52467346191406,333.6913757324219,363.26226806640625
2023-11-15,186.07693481445312,143.1999969482422,133.5164794921875,330.1194152832031,363.4097595214844
2023-11-16,187.75946044921875,142.8300018310547,135.8075408935547,331.5878601074219,369.7996826171875
2023-11-17,187.7396697998047,145.17999267578125,134.2008514404297,332.4312438964844,363.5867614746094
2023-11-20,189.48153686523438,146.1300048828125,135.1331329345703,337.3228759765625,371.04815673828125
2023-11-21,188.67990112304688,143.89999389648438,135.84722900390625,334.356201171875,366.75225830078125
2023-11-22,189.34300231933594,146.7100067138672,137.35476684570312,338.8310241699219,371.4513244628906
2023-11-24,188.01681518554688,146.74000549316406,135.56951904296875,335.59637451171875,371.03839111328125
2023-11-27,187.83863830566406,147.72999572753906,135.2917938232422,332.09393310546875,372.1983947753906
2023-11-28,188.44235229492188,147.02999877929688,136.07530212402344,336.3504943847656,376.2191162109375
2023-11-29,187.42295837402344,146.32000732421875,133.8834228515625,329.6134033203125,372.4342956542969
2023-11-30,187.9969940185547,146.08999633789062,131.443603515625,324.60272216796875,372.4933166503906
2023-12-01,189.2737274169922,147.02999877929688,130.77911376953125,322.29083251953125,368.1678771972656
2023-12-04,187.48236083984375,144.83999633789062,128.21034240722656,317.5281982421875,362.8887634277344
2023-12-05,191.43130493164062,146.8800048828125,129.91624450683594,315.81170654296875,366.2115478515625
2023-12-06,190.34263610839844,144.52000427246094,128.95419311523438,314.9781799316406,362.55450439453125
2023-12-07,192.2725830078125,146.8800048828125,135.8075408935547,324.04705810546875,364.6681213378906
2023-12-08,193.69776916503906,147.4199981689453,133.8834228515625,330.15911865234375,367.8925476074219
2023-12-11,191.19378662109375,145.88999938964844,132.19740295410156,322.7472839355469,365.0121765136719
2023-12-12,192.70806884765625,147.47999572753906,131.43368530273438,331.6175842285156,368.0400085449219
2023-12-13,195.9246368408203,148.83999633789062,131.48330688476562,332.133544921875,368.0301513671875
2023-12-14,196.07308959960938,147.4199981689453,130.85845947265625,330.57586669921875,359.7330627441406
2023-12-15,195.53866577148438,149.97000122070312,131.51304626464844,332.31219482421875,364.4518737792969
2023-12-18,193.8759002685547,154.07000732421875,134.6868133544922,341.9366760253906,366.33929443359375
2023-12-19,194.9151153564453,153.7899932861328,135.5298309326172,347.6319274902344,366.9389953613281
2023-12-20,192.8268280029297,152.1199951171875,137.20599365234375,346.5603942871094,364.3437194824219
2023-12-21,192.6783447265625,153.83999633789062,139.26895141601562,351.3329162597656,367.2142333984375
2023-12-22,191.60946655273438,153.4199981689453,140.33018493652344,350.63836669921875,368.2366027832031
2023-12-26,191.0651397705078,153.41000366210938,140.3599395751953,352.0671691894531,368.3152770996094
2023-12-27,191.16409301757812,153.33999633789062,139.21934509277344,355.04376220703125,367.7352600097656
2023-12-28,191.58969116210938,153.3800048828125,139.0805206298828,355.52996826171875,368.9247741699219
2023-12-29,190.55044555664062,151.94000244140625,138.544921875,351.2038879394531,369.67193603515625
2024-01-02,183.7313232421875,149.92999267578125,137.03738403320312,343.5936279296875,364.58941650390625
2024-01-03,182.3555908203125,148.47000122070312,137.78125,341.787841796875,364.32403564453125
2024-01-04,180.0396728515625,144.57000732421875,135.27198791503906,344.41717529296875,361.7090759277344
2024-01-05,179.31715393066406,145.24000549316406,134.6173858642578,349.2096252441406,361.5223388671875
2024-01-08,183.65213012695312,149.10000610351562,137.701904296875,355.8673095703125,368.3447570800781
2024-01-09,183.23643493652344,151.3699951171875,139.7946014404297,354.64691162109375,369.4261169433594
2024-01-10,184.27565002441406,153.72999572753906,141.11370849609375,367.58538818359375,376.2879333496094
2024-01-11,183.6818084716797,155.17999267578125,140.9153289794922,366.7916564941406,378.116455078125
2024-01-12,184.0084228515625,154.6199951171875,141.4806671142578,371.5740966796875,381.89141845703125
2024-01-16,181.74197387695312,153.16000366210938,141.32200622558594,364.5988464355469,383.6609191894531
2024-01-17,180.80174255371094,151.7100067138672,140.31033325195312,365.5017395019531,382.87451171875
2024-01-18,186.6905517578125,153.5,142.30384826660156,373.20135498046875,387.19989013671875
2024-01-19,189.59043884277344,155.33999633789062,145.1800994873047,380.4642639160156,391.918701171875
2024-01-22,191.89645385742188,154.77999877929688,144.79327392578125,378.8073425292969,389.7952575683594
2024-01-23,193.17320251464844,156.02000427246094,145.83468627929688,382.2007141113281,392.144775390625
2024-01-24,192.50018310546875,156.8699951171875,147.48106384277344,387.6578369140625,395.7427978515625
2024-01-25,192.173583984375,157.75,150.62506103515625,390.1185302734375,398.0137023925781
2024-01-26,190.4416046142578,159.1199951171875,150.9424591064453,391.07110595703125,397.08966064453125
2024-01-29,189.75868225097656,161.25999450683594,152.25164794921875,397.89752197265625,402.7815246582031
2024-01-30,186.1066131591797,159.0,150.21844482421875,396.94500732421875,401.6706848144531
2024-01-31,182.50405883789062,155.1999969482422,138.9515838623047,387.10223388671875,390.84716796875
2024-02-01,184.93878173828125,159.27999877929688,140.00286865234375,391.7060852050781,396.9421691894531
2024-02-02,183.9391326904297,171.80999755859375,141.21286010742188,471.29150390625,404.2561950683594
2024-02-05,185.75030517578125,170.30999755859375,142.50222778320312,455.8328552246094,398.780517578125
2024-02-06,187.3536834716797,169.14999389648438,142.91880798339844,451.17938232421875,398.6231689453125
2024-02-07,187.46255493164062,170.52999877929688,144.3469696044922,465.9336242675781,407.0381774902344
2024-02-08,186.38375854492188,169.83999633789062,144.7139434814453,466.34039306640625,407.0971984863281
2024-02-09,187.1468048095703,174.4499969482422,147.7786102294922,464.4651184082031,413.4281311035156
2024-02-12,185.4621124267578,172.33999633789062,146.32069396972656,465.24896240234375,408.22772216796875
2024-02-13,183.3711700439453,168.63999938964844,143.9502716064453,456.53729248046875,399.43914794921875
2024-02-14,182.48919677734375,170.97999572753906,144.74368286132812,469.5948486328125,403.2998046875
2024-02-15,182.20181274414062,169.8000030517578,141.59967041015625,480.26116943359375,400.4141540527344
2024-02-16,180.66575622558594,169.50999450683594,139.36814880371094,469.6345520019531,397.9519348144531
2024-02-20,179.92254638671875,167.0800018310547,139.9632110595703,468.0768127441406,396.701171875
2024-02-21,180.6757049560547,168.58999633789062,141.38148498535156,464.8784484863281,396.1003723144531
2024-02-22,182.70721435546875,174.5800018310547,142.90882873535156,482.8565673828125,405.4272766113281
2024-02-23,180.8739013671875,174.99000549316406,142.77993774414062,480.7706604003906,404.1369934082031
2024-02-26,179.52615356445312,174.72999572753906,136.4423065185547,478.49609375,401.3793640136719
2024-02-27,180.98289489746094,173.5399932861328,137.7415771484375,483.7703857421875,401.3202819824219
2024-02-28,179.78379821777344,173.16000366210938,135.26205444335938,480.7607727050781,401.5566711425781
2024-02-29,179.11985778808594,176.75999450683594,137.32501220703125,486.8296813964844,407.38714599609375
2024-03-01,178.03965759277344,178.22000122070312,136.01583862304688,498.91766357421875,409.2190246582031
2024-03-04,173.52084350585938,177.5800018310547,132.2568817138672,494.83538818359375,408.6477966308594
2024-03-05,168.58572387695312,174.1199951171875,131.5824737548828,486.9190979003906,396.563232421875
2024-03-06,167.59474182128906,173.50999450683594,130.32290649414062,492.7494812011719,396.0117492675781
2024-03-07,167.47581481933594,176.82000732421875,133.27845764160156,508.7411193847656,402.9551696777344
2024-03-08,169.1902313232422,175.35000610351562,134.30001831054688,502.54315185546875,400.079345703125
2024-03-11,171.19200134277344,171.9600067138672,136.54148864746094,480.3336486816406,398.4049987792969
2024-03-12,171.6676788330078,175.38999938964844,137.36468505859375,496.3848571777344,409.0023498535156
2024-03-13,169.5866241455078,176.55999755859375,138.64410400390625,492.2330322265625,408.82513427734375
2024-03-14,171.4397430419922,178.75,141.92697143554688,488.5181579589844,418.7921142578125
2024-03-15,171.0631561279297,174.4199981689453,140.02268981933594,480.84027099609375,410.1251525878906
2024-03-18,172.1532745361328,174.47999572753906,146.4694366455078,493.633544921875,411.0115051269531
2024-03-19,174.4919891357422,175.89999389648438,145.8247528076172,492.8985290527344,415.0397033691406
2024-03-20,177.0586395263672,178.14999389648438,147.52073669433594,502.11602783203125,418.80194091796875
2024-03-21,169.82443237304688,178.14999389648438,146.3900909423828,504.3409423828125,422.8793640136719
2024-03-22,170.72625732421875,178.8699951171875,149.53407287597656,506.1486511230469,422.2589111328125
2024-03-25,169.30914306640625,179.7100067138672,148.83982849121094,499.6328430175781,416.4677429199219
2024-03-26,168.17941284179688,178.3000030517578,149.43492126464844,492.5509033203125,415.27606201171875
2024-03-27,171.74696350097656,179.8300018310547,149.63327026367188,490.5345153808594,415.0593566894531
2024-03-28,169.93344116210938,180.3800048828125,149.69277954101562,482.31024169921875,414.3601379394531
2024-04-01,168.49655151367188,180.97000122070312,154.21542358398438,488.0414733886719,418.1519470214844
2024-04-02,167.31729125976562,180.69000244140625,153.2930450439453,494.0209045410156,415.0692443847656
2024-04-03,168.11997985839844,182.41000366210938,153.65008544921875,503.3277893066406,414.0942077636719
2024-04-04,167.2974395751953,180.0,149.29605102539062,507.4797058105469,411.5630798339844
2024-04-05,168.05059814453125,185.07000732421875,151.2499237060547,523.7890625,419.0875549316406
2024-04-08,166.9307861328125,185.19000244140625,153.58065795898438,515.7536010742188,418.171630859375
2024-04-09,168.13978576660156,185.6699981689453,155.3163299560547,513.41943359375,419.8360290527344
2024-04-10,166.26683044433594,185.9499969482422,154.86007690429688,516.32958984375,416.86175537109375
2024-04-11,173.4613494873047,189.0500030517578,158.10328674316406,519.6373291015625,421.46112060546875
2024-04-12,174.95773315429688,186.1300048828125,156.4370574951172,508.4530944824219,415.5222473144531
2024-04-15,171.13253784179688,183.6199951171875,153.590576171875,496.8616638183594,407.38714599609375
2024-04-16,167.8524169921875,183.32000732421875,153.13436889648438,496.39483642578125,408.31292724609375
2024-04-17,166.48486328125,181.27999877929688,154.19557189941406,490.84246826171875,405.61431884765625
2024-04-18,165.5334930419922,179.22000122070312,154.7311553955078,498.4210510253906,398.1587829589844
2024-04-19,163.5118865966797,174.6300048828125,152.82688903808594,477.8306884765625,393.08660888671875
2024-04-22,164.34432983398438,177.22999572753906,154.99891662597656,478.48626708984375,394.8988037109375
2024-04-23,165.39476013183594,179.5399932861328,156.96270751953125,492.75946044921875,401.408935546875
2024-04-24,167.49566650390625,176.58999633789062,157.82559204101562,490.17694091796875,402.8763122558594
2024-04-25,168.35780334472656,173.6699981689453,154.72122192382812,438.4079284667969,393.00787353515625
2024-04-26,167.77313232421875,179.6199951171875,170.5404815673828,440.3050842285156,400.17779541015625
2024-04-29,171.9352264404297,180.9600067138672,164.7880096435547,429.7069091796875,396.1692810058594
2024-04-30,168.79383850097656,175.0,161.44564819335938,427.2734375,383.4446105957031
2024-05-01,167.77313232421875,179.0,162.51678466796875,436.232666015625,388.9698181152344
2024-05-02,171.46949768066406,184.72000122070312,165.254150390625,438.7059020996094,391.82598876953125
2024-05-03,181.72613525390625,186.2100067138672,165.86911010742188,448.91668701171875,400.51263427734375
2024-05-06,180.0712127685547,188.6999969482422,166.7220458984375,462.5443115234375,407.28863525390625
2024-05-07,180.75497436523438,188.75999450683594,169.84620666503906,465.0870666503906,403.152099609375
2024-05-08,181.09193420410156,188.0,167.99154663085938,469.417724609375,404.333984375
2024-05-09,182.90541076660156,189.5,168.56680297851562,472.21868896484375,406.08709716796875
2024-05-10,181.64515686035156,187.47999572753906,167.26751708984375,472.99346923828125,408.4704895019531
2024-05-13,184.850341796875,186.57000732421875,167.7534942626953,464.8586120605469,407.4659423828125
2024-05-14,185.99154663085938,187.07000732421875,168.9436798095703,468.6726989746094,410.2629699707031
2024-05-15,188.2639617919922,185.99000549316406,171.0959014892578,478.2975158691406,417.4360046386719
2024-05-16,188.38302612304688,183.6300048828125,172.75216674804688,470.0434875488281,415.3738708496094
2024-05-17,188.41282653808594,184.6999969482422,174.61680603027344,468.7323303222656,414.60430908203125
2024-05-20,189.57383728027344,183.5399932861328,175.46974182128906,465.6830139160156,419.6658630371094
2024-05-21,190.873779296875,183.14999389648438,176.3921356201172,461.50140380859375,423.3164978027344
2024-05-22,189.43490600585938,183.1300048828125,174.9342041015625,464.6301574707031,424.7767639160156
2024-05-23,185.4457550048828,181.0500030517578,172.1273651123047,462.64361572265625,421.3037109375
2024-05-24,188.52198791503906,180.75,173.5555419921875,474.9998474121094,424.42156982421875
2024-05-28,188.53189086914062,182.14999389648438,174.95401000976562,476.68841552734375,424.5794677734375
2024-05-29,188.82958984375,182.02000427246094,174.45809936523438,471.1658020019531,423.4447937011719
2024-05-30,189.82192993164062,179.32000732421875,170.6991729736328,463.905029296875,409.1382141113281
2024-05-31,190.77455139160156,176.44000244140625,171.08596801757812,463.6864929199219,409.5920715332031
2024-06-03,192.5408935546875,178.33999633789062,171.75048828125,474.2747497558594,408.0035400390625
2024-06-04,192.85841369628906,179.33999633789062,172.36538696289062,473.7781066894531,410.5195007324219
2024-06-05,194.3667755126953,181.27999877929688,173.9721221923828,491.7264404296875,418.3536376953125
2024-06-06,192.9874267578125,185.0,175.28128051757812,490.4351806640625,418.8567810058594
2024-06-07,195.37893676757812,184.3000030517578,173.02989196777344,489.640625,418.1957702636719
2024-06-10,191.63784790039062,187.05999755859375,173.7746124267578,499.2156677246094,422.1621398925781
